person_id,movie_id
656684,77179
481362,77179
989943,77179
1184602,77181
1223595,77181
1222926,77181
1223895,77181
595909,77183
4434,77183
818,77183
802374,77183
802378,77183
244884,77183
1128,77184
719765,77184
176122,77184
971283,77184
511961,77187
749527,77187
2691238,77187
872119,77187
626259,77188
166452,77188
381450,77188
6774,77188
1369,77189
1201,77189
1233,77189
634282,77189
151572,77190
232345,77190
823828,77190
315233,77190
346708,77191
135988,77191
522590,77191
188339,77191
896446,77192
333466,77192
529230,77192
761103,77192
209968,77192
1461883,77192
1593203,77193
623517,77193
644081,77193
684495,77193
869677,77193
289496,77194
753448,77194
501102,77194
437710,77194
663238,77195
137728,77195
798492,77195
432465,77195
119725,77197
91038,77197
126537,77197
261975,77197
445185,77198
1272633,77198
1272159,77198
224822,77198
348,77199
355097,77199
423663,77199
409248,77199
420090,77200
438501,77200
747155,77200
2147526,77200
398703,77202
264646,77202
390551,77202
579844,77202
233109,77203
84589,77203
1404527,77203
1401941,77203
136789,77204
40844,77204
147561,77204
51281,77204
700302,77206
57132,77206
230473,77206
224764,77206
299578,77207
379783,77207
739589,77207
733352,77207
119069,77208
1142713,77208
493724,77208
407230,77208
517622,77209
10526805,77209
186988,77210
263645,77210
500374,77210
256545,77210
23574,77211
81175,77211
634159,77211
112533,77211
263142,77213
554668,77213
4478151,77213
844884,77213
368745,77215
70767,77215
1296,77215
420170,77215
863146,77222
900534,77222
196645,77222
753516,77222
186255,77224
16360,77224
75689,77224
83974,77224
305955,77225
13302,77225
447913,77225
171563,77225
1264653,77226
846616,77226
821,77226
82848,77226
374974,77226
451166,77226
80330,77226
59,77228
380,77228
1684,77228
169,77228
186255,77229
12026,77229
84123,77229
125947,77229
150113,77231
181169,77231
407840,77231
853449,77231
377,77233
769,77233
889,77233
1475,77233
53,77234
587234,77234
95524,77234
163748,77234
1821,77235
1411,77235
997,77235
1091,77235
431369,77236
554726,77236
685408,77236
265955,77236
784347,77237
378807,77237
765051,77237
48103,77237
176792,77238
826374,77238
314910,77238
867529,77238
418078,77239
904154,77239
472941,77239
176161,77239
245072,77240
657004,77240
261681,77240
654843,77240
695416,77240
527040,77240
243399,77240
593848,77241
1019,77241
599727,77241
742,77241
630113,77242
958088,77242
308042,77242
781029,77242
274628,77243
379436,77243
284585,77243
202515,77243
810342,77244
484307,77244
65798,77244
164673,77244
588731,77245
185619,77245
16521,77245
30203,77245
377427,77246
911093,77246
156991,77246
1087449,77246
639804,77247
470769,77247
573197,77247
268994,77247
1640,77248
172,77248
1433,77248
893,77248
473228,77249
746523,77249
164210,77249
418877,77249
365518,77250
390233,77250
192035,77250
249760,77250
119014,77251
316772,77251
904997,77251
231217,77251
240855,77252
544815,77252
225672,77252
298583,77252
800605,77252
116661,77252
2038,77254
712731,77254
860471,77254
330388,77254
3051650,77256
39689,77256
106613,77256
116066,77256
4944523,77259
427894,77261
4282,77261
732717,77261
763,77261
938975,77262
516316,77262
519066,77262
518999,77262
760660,77263
797284,77263
273888,77263
22765,77263
105900,77265
812732,77265
1549,77265
761572,77265
2491020,77266
499995,77266
1305700,77266
508662,77266
961684,77266
1284834,77266
1033138,77266
60,77269
59,77269
51,77269
658339,77269
789976,77270
2989,77270
134110,77270
501185,77270
599604,77271
148041,77271
904371,77271
689065,77271
47,77272
1023,77272
1884,77272
1421,77272
784884,77273
73353,77273
90282,77273
119033,77273
393,77275
1967,77275
307255,77275
643105,77275
1929,77276
716709,77276
154707,77276
3508,77276
329,77277
398969,77277
4912321,77277
4938228,77277
1163187,77277
1266,77278
1292,77278
2135,77278
798328,77278
997,77280
835144,77280
1747,77280
417641,77280
441550,77281
847580,77281
645402,77281
944779,77281
714287,77283
135908,77283
633052,77283
797947,77283
477071,77284
1382344,77284
158378,77284
1333453,77284
2530851,77284
2225475,77284
3934859,77284
387360,77284
23155,77285
1393135,77285
1321704,77285
1109197,77285
1349146,77285
1814016,77285
2149178,77285
708790,77286
647103,77286
60406,77286
562841,77286
1917,77287
124390,77287
350884,77287
149711,77287
865575,77288
785664,77288
561158,77288
491275,77288
404,77289
257,77289
1749,77289
323,77289
398760,77290
475602,77290
939391,77290
620699,77290
12294,77291
78444,77291
257844,77291
264512,77291
7097285,77292
523711,77292
477231,77292
516327,77292
1285,77294
981,77294
882853,77294
1832,77294
7069,77295
487022,77295
124482,77295
112533,77295
63,77296
765546,77296
489,77296
642198,77296
1319622,77297
17843,77297
484397,77297
604210,77297
617293,77297
108539,77297
1137360,77297
129590,77297
931054,77300
199811,77300
175427,77300
801330,77300
300623,77301
17366,77301
319834,77301
844765,77301
350884,77302
709315,77302
379783,77302
351101,77302
527,77303
807252,77303
916434,77303
358069,77303
303,77304
130286,77304
2081,77304
384908,77304
77607,77305
242098,77305
604702,77305
1522,77305
903750,77306
356,77306
131974,77306
117248,77306
734000,77308
305368,77308
893331,77308
320760,77308
228091,77309
623493,77309
944838,77309
224454,77309
224406,77309
346511,77309
208334,77311
740767,77311
1669636,77311
1816868,77311
163227,77312
872583,77312
220673,77312
658836,77312
848903,77313
939038,77313
151866,77313
156460,77313
76,77315
882,77315
202120,77315
540969,77315
322165,77316
571008,77316
86543,77316
457430,77316
1428,77317
192490,77317
761212,77317
167509,77317
507835,77318
721721,77318
700574,77318
57254,77318
817881,77319
7042,77319
478445,77319
256057,77319
480942,77320
439344,77320
664243,77320
301556,77320
393,77321
268,77321
107281,77321
128377,77321
297083,77323
351576,77323
511409,77323
458047,77323
367,77324
487022,77324
129885,77324
894608,77324
63,77326
3123,77326
274587,77326
432827,77326
256,77327
643105,77327
601377,77327
1603,77327
862479,77329
151764,77329
156542,77329
2018711,77329
1055638,77330
353863,77330
1116160,77330
1068866,77330
18,77332
911844,77332
68941,77332
703033,77332
88396,77334
240638,77334
885098,77334
236260,77334
586129,77336
315826,77336
538855,77336
870945,77336
2216862,77338
521224,77338
131209,77338
554607,77338
490492,77339
398944,77339
1783393,77339
508380,77339
413559,77341
1657,77341
614526,77341
143614,77341
261738,77343
890159,77343
497838,77343
933652,77343
320760,77348
223033,77348
423382,77348
458302,77348
10137713,77349
468586,77350
668037,77350
878957,77350
936587,77350
4848,77351
299,77351
943978,77351
165075,77351
140,77355
1800,77355
991,77355
39051,77355
233506,77356
99054,77356
46775,77356
891492,77356
428278,77357
827298,77357
236329,77357
654089,77357
1001,77360
404,77360
1673,77360
342732,77360
42048,77361
74125,77361
90955,77361
198761,77361
404,77362
685,77362
1136,77362
587340,77362
592245,77363
580992,77363
13302,77363
543188,77363
43308,77363
147561,77364
190595,77364
291979,77364
301556,77364
613872,77366
423053,77366
733352,77366
1625909,77366
76094,77366
958221,77367
148755,77367
174289,77367
2728618,77367
303087,77368
450138,77368
1133909,77368
1133916,77368
1434,77369
532298,77369
308,77369
949350,77369
797858,77371
116453,77371
529003,77371
501460,77371
434,77372
1633,77372
733929,77372
117252,77372
52,77373
176,77373
704719,77373
129316,77373
418148,77376
166452,77376
580992,77376
711501,77376
1657,77381
79,77381
504492,77381
308,77381
395756,77383
395808,77383
478071,77383
478072,77383
190809,77384
190810,77384
190811,77384
845241,77384
29516,77385
147875,77385
109131,77385
524420,77385
246772,77386
292460,77386
45174,77386
765378,77386
401192,77387
2120824,77387
527863,77387
1017754,77387
1799333,77387
3079387,77387
2378301,77387
2886717,77387
70266,77389
95108,77389
167952,77389
209349,77389
513190,77391
418175,77391
842528,77391
892857,77391
4570,77392
747155,77392
451396,77392
151293,77392
968,77393
537345,77393
246824,77393
675828,77393
34,77394
335519,77394
779963,77394
289343,77394
432005,77395
947457,77395
516316,77395
2481675,77395
645080,77396
368443,77396
14062,77396
774622,77396
329598,77398
437660,77398
62907,77398
286567,77398
134205,77401
729553,77401
492142,77401
483364,77401
256361,77402
286010,77402
718203,77402
743417,77402
437660,77403
258168,77403
1145299,77403
275150,77403
1637,77404
152,77405
724,77405
1731,77405
544371,77405
355937,77407
446485,77408
757138,77408
493872,77408
601930,77408
81827,77409
859365,77409
914937,77409
143614,77409
188355,77409
1013211,77409
1811,77413
1201,77413
531546,77413
945,77413
1016,77414
421128,77414
528433,77414
810461,77414
134,77416
686,77416
1030,77416
1698,77416
596261,77420
673356,77420
588871,77420
181359,77420
1958,77421
275138,77421
530594,77421
818204,77421
406887,77425
406888,77425
651942,77425
864691,77425
184208,77426
764278,77426
119856,77426
305331,77426
126614,77427
71502,77427
81598,77427
84345,77427
348,77428
1283,77428
1419,77428
6893,77428
306696,77430
266785,77430
812830,77430
12476,77430
1824193,77431
151080,77431
862875,77431
1281181,77431
477099,77431
398782,77431
151666,77431
3997864,77432
504973,77432
160823,77432
594226,77432
5615675,77432
1758771,77432
465062,77432
455133,77435
1236,77435
193224,77435
232194,77435
217255,77436
286617,77436
99560,77436
411486,77436
755364,77438
760660,77438
22208,77438
900391,77438
46738,77439
690128,77439
1179623,77439
1179745,77439
3104,77440
440487,77440
233681,77440
140994,77440
320395,77441
270443,77441
210057,77441
536298,77441
270214,77444
245919,77444
506742,77444
871827,77444
84402,77444
105499,77444
714287,77446
409622,77446
196506,77446
227708,77446
9428,77449
12419,77449
59594,77449
66407,77449
731772,77450
1739,77450
256,77450
911844,77450
821,77451
23868,77451
695199,77451
407002,77451
968,77452
929093,77452
579202,77452
109370,77452
260334,77454
508157,77454
350868,77454
209968,77454
726902,77456
518574,77456
2168,77456
816030,77456
788164,77457
611544,77457
51831,77457
4522854,77457
52,77459
68941,77459
266,77459
1811,77459
92810,77460
712240,77460
265155,77460
126966,77460
435299,77463
882691,77463
407030,77463
383092,77463
865575,77465
762248,77465
104195,77465
173189,77465
1207,77470
329029,77470
795998,77470
153799,77470
815474,77471
238220,77471
398597,77471
432046,77471
1272329,77472
497195,77472
496968,77472
1866,77472
1141774,77472
2192946,77472
580479,77473
995,77473
903867,77473
221615,77473
641939,77474
1136,77474
254,77474
86867,77474
468527,77475
701124,77475
350619,77475
844141,77475
2094,77476
634159,77476
698541,77476
901783,77476
387396,77478
151866,77478
793039,77478
161157,77478
950623,77478
2503476,77478
8665034,77478
465062,77478
946317,77479
497838,77479
582465,77479
958329,77479
91072,77480
740179,77480
904638,77480
126553,77480
1286906,77481
939038,77481
156891,77481
151866,77481
415777,77481
1794912,77481
2829523,77481
604335,77482
744243,77482
766056,77482
302817,77482
17062,77484
91482,77484
176033,77484
185629,77484
683334,77485
152117,77485
365666,77485
571334,77485
831145,77487
464704,77487
470698,77487
919439,77487
900950,77488
903212,77488
754080,77488
58537,77488
394905,77489
190691,77492
51365,77492
464857,77492
1424,77492
2098,77494
144415,77494
346708,77494
682124,77494
263142,77495
78298,77495
493473,77495
79082,77495
482,77497
650753,77497
100440,77497
829155,77497
1317776,77498
597769,77498
108539,77498
260161,77498
862026,77501
430746,77501
348965,77501
511409,77501
305955,77503
307491,77503
275213,77503
953400,77503
608,77504
398,77504
1123,77504
1510,77504
601377,77505
442304,77505
221527,77505
852488,77505
486639,77506
255544,77506
763241,77506
556431,77506
525240,77507
1184048,77507
72753,77507
701898,77507
275840,77508
458124,77508
440285,77508
670855,77508
2907216,77511
2896690,77511
2895647,77511
290011,77511
81547,77511
729473,77512
798492,77512
603999,77512
273477,77512
379883,77513
319834,77513
580853,77513
86858,77513
849136,77514
652677,77514
534508,77514
707415,77514
13391,77516
17179,77516
24230,77516
27312,77516
596261,77517
603506,77517
678464,77517
221844,77517
49051,77518
128136,77518
166915,77518
190893,77518
1560,77519
615540,77519
346320,77519
768662,77519
135988,77520
202393,77520
690128,77520
855513,77520
897141,77522
1248,77522
493677,77522
882889,77522
17376,77522
269647,77522
142,77523
516800,77523
507212,77523
350,77523
1077,77524
678620,77524
697785,77524
946720,77524
593299,77525
128379,77525
230256,77525
957266,77525
2278536,77526
2276452,77526
2276709,77526
2274794,77526
83907,77527
168442,77527
207343,77527
264512,77527
150924,77528
3467467,77528
497399,77528
2902668,77528
1159,77530
169,77530
374,77530
41281,77530
230,77531
1768,77531
1967,77531
227039,77531
104787,77532
107281,77532
440090,77532
1476,77532
139801,77533
2000380,77533
2062221,77533
634027,77533
636811,77534
724784,77534
179782,77534
365248,77534
759210,77535
302080,77535
892826,77535
19330,77535
273888,77535
753856,77535
7023,77537
812906,77537
729381,77537
881809,77537
1888282,77538
5033,77538
477093,77538
152054,77538
482662,77538
405062,77538
34,77539
445715,77539
460651,77539
1207,77539
235357,77540
10503,77540
58213,77540
214229,77540
329,77541
2598556,77541
1595732,77541
266747,77541
480816,77542
689248,77542
230695,77542
230696,77542
561249,77544
577825,77544
309816,77544
148669,77544
196327,77545
196328,77545
658851,77545
212121,77545
580421,77546
231098,77546
845393,77546
691780,77546
80,77547
533943,77547
250042,77547
3837706,77547
316284,77548
298,77548
875951,77548
769265,77548
172,77549
268533,77549
987,77549
311155,77549
171620,77551
2362916,77551
2362500,77551
1550943,77551
342453,77554
753262,77554
196950,77554
433971,77554
156542,77556
508362,77556
516316,77556
1596792,77556
683793,77556
1015087,77556
99033,77557
104507,77557
133341,77557
232817,77557
369129,77558
504900,77558
906402,77558
1101135,77558
156982,77559
838935,77559
477231,77559
516327,77559
449489,77560
884157,77560
297204,77560
750530,77560
231702,77562
857150,77562
260244,77562
561957,77562
901,77563
350196,77563
50983,77563
112533,77563
498560,77566
498562,77566
616823,77566
651807,77567
535861,77567
866186,77567
696810,77567
3060251,77570
3059859,77570
1333453,77570
151155,77570
148,77572
1727,77572
2081,77572
626259,77572
593317,77573
1867329,77573
40098,77573
1323,77573
4707,77575
336,77575
432,77575
402481,77575
443,77578
331,77578
580565,77578
731499,77578
558408,77579
197920,77579
610186,77579
517769,77579
641044,77579
1980906,77579
235381,77579
669813,77581
345050,77581
1422398,77581
246936,77581
25945,77584
82616,77584
83526,77584
127106,77584
517515,77587
6978,77587
711921,77587
488772,77587
18,77588
1023,77588
811202,77588
1164,77588
307255,77589
857314,77589
803370,77589
48983,77589
753262,77591
196950,77591
270147,77591
664850,77591
580992,77593
217677,77593
2072,77593
489798,77593
949574,77594
415591,77594
639385,77594
616381,77595
821,77596
4334,77596
451166,77596
82848,77596
48661,77597
492892,77597
426184,77597
547499,77597
565989,77598
82520,77598
334360,77598
361913,77598
361914,77598
361915,77598
361916,77598
463002,77598
10677491,77599
518591,77600
714522,77600
194531,77600
253002,77600
216158,77602
655586,77602
718013,77602
576495,77609
4334,77609
621254,77609
783996,77609
52,77611
1560,77611
681566,77611
694843,77611
563039,77613
908919,77613
1226475,77613
804206,77613
768334,77614
340952,77614
1026,77614
951,77614
287637,77615
340926,77615
489504,77615
463491,77615
44,77617
913738,77617
326091,77617
1743,77617
3137356,77619
151155,77619
155551,77619
155578,77619
2708266,77619
1318902,77619
2710700,77619
415775,77619
5287,77620
5288,77620
248983,77620
550318,77620
197,77621
5460,77621
502,77621
4,77621
1213331,77622
849257,77622
6877680,77622
150807,77622
1546221,77622
6877679,77622
3082237,77622
157304,77622
3066733,77622
146454,77623
11105,77623
934750,77623
385976,77623
10161695,77625
125556,77627
289496,77627
296956,77627
359449,77627
32,77629
1016,77629
5078,77629
885,77629
424565,77630
2014,77630
939836,77630
1181,77630
237,77631
556,77631
330,77631
1063,77631
652116,77632
418788,77632
2421781,77632
2750953,77632
1532033,77633
271806,77633
508362,77633
671831,77633
512693,77633
2507729,77633
712731,77634
551234,77634
585256,77634
426157,77634
63,77636
302,77636
885203,77636
1902,77636
4646,77640
813805,77640
519427,77640
330929,77640
477093,77641
482662,77641
2664712,77641
152054,77641
733727,77643
641300,77643
347075,77643
759252,77643
2662,77644
1208054,77644
383090,77644
379539,77644
398969,77645
365835,77645
399007,77645
618920,77645
926215,77646
633,77646
750826,77646
713315,77646
665981,77648
135988,77648
43934,77648
266785,77648
296389,77650
468683,77650
936587,77650
477173,77650
587,77651
130,77651
602985,77651
477341,77651
903276,77652
664142,77652
291142,77652
720665,77652
146454,77653
706298,77653
868289,77653
662329,77653
1105651,77654
10137661,77654
670481,77655
490521,77655
490576,77655
1335115,77655
1174,77660
1074,77660
264660,77660
638574,77660
886,77663
51,77663
1046,77663
912001,77663
1507401,77664
232504,77664
950546,77664
508380,77664
516316,77664
939429,77664
583955,77664
160865,77664
270495,77665
133620,77665
1908317,77665
791461,77665
339449,77666
527306,77666
629551,77666
930071,77666
947978,77667
1788780,77667
150792,77667
1431295,77667
68323,77668
192409,77668
341358,77668
565757,77668
1807,77669
934902,77669
779467,77669
552385,77669
47016,77670
1078250,77670
157300,77670
1517678,77670
151655,77671
297143,77671
497763,77671
514906,77671
537301,77671
423663,77673
648409,77673
476194,77673
950890,77673
440202,77674
149195,77674
3380735,77674
252219,77674
1514060,77674
739811,77675
31634,77675
43934,77675
216901,77675
678238,77675
689260,77675
714002,77675
618092,77676
725391,77676
217570,77676
374481,77676
297800,77678
437134,77678
25137,77678
233446,77678
1228,77679
715274,77679
1726,77679
927770,77679
19177,77680
599378,77680
1917,77680
165424,77680
486839,77681
396884,77681
817571,77681
908914,77681
167509,77682
74253,77682
93244,77682
811714,77682
484376,77683
508157,77683
147721,77683
13615,77683
2103315,77685
106895,77685
136661,77685
317740,77685
481155,77685
702953,77685
1069,77686
1088,77686
212772,77686
330388,77686
892436,77688
87755,77688
190702,77688
190782,77688
199746,77688
617227,77688
844274,77688
352731,77689
411360,77689
721073,77689
44964,77689
22293,77690
273404,77690
286513,77690
303918,77690
893341,77692
1141,77692
539399,77692
572217,77692
2000,77694
938980,77694
1788780,77694
151764,77694
833288,77695
646307,77695
645663,77695
120381,77695
608,77696
1821,77696
398,77696
1417,77696
125553,77697
235340,77697
183739,77697
738377,77697
197715,77698
569000,77698
884259,77698
461455,77698
527,77699
413559,77699
138770,77699
907,77699
155607,77703
950623,77703
2592189,77703
151110,77703
486317,77706
133797,77706
325119,77706
110774,77706
275817,77706
745636,77707
657608,77707
713424,77707
342267,77707
809,77709
432040,77709
431191,77709
349869,77709
54737,77710
102078,77710
147561,77710
340151,77710
51931,77711
6,77711
880521,77711
638784,77711
84917,77711
24931,77711
813961,77712
683603,77712
787825,77712
869548,77712
444169,77713
846036,77713
655162,77713
629534,77713
262,77714
223738,77714
566013,77714
628281,77714
468,77716
913,77716
223157,77716
643,77716
686801,77718
955529,77718
341901,77718
631102,77718
525050,77719
655971,77719
920694,77719
2048941,77719
213865,77720
330353,77720
112072,77720
109815,77720
162502,77722
423310,77722
239155,77722
798189,77722
366,77723
105475,77723
686263,77723
201319,77723
508362,77724
1298908,77724
155578,77724
1382344,77724
309470,77726
1886,77726
872181,77726
289947,77726
297,77728
947,77728
1782,77728
1726,77728
818204,77729
147061,77729
424167,77729
873142,77729
952414,77730
958544,77730
474470,77730
631188,77730
706459,77731
707726,77731
759757,77731
338110,77731
346708,77732
899911,77732
173162,77732
139213,77732
814773,77734
320760,77734
721073,77734
223033,77734
144311,77736
51880,77736
899911,77736
606212,77736
271763,77737
598720,77737
899911,77737
173162,77737
271763,77738
598720,77738
899911,77738
312156,77738
664293,77739
307864,77739
785836,77739
275817,77739
466581,77740
515421,77740
181397,77740
2009554,77740
76044,77741
407137,77741
959692,77741
305813,77741
554783,77741
336077,77741
473,77742
656183,77742
341562,77742
2148,77742
1575,77743
1626,77743
164,77743
628216,77743
837420,77744
757033,77744
1555596,77744
457586,77744
661,77745
724,77745
156,77745
1021,77745
2149178,77746
398760,77747
359171,77747
473314,77747
150991,77747
762248,77748
773932,77748
686375,77748
704719,77748
185954,77749
121865,77749
627505,77749
114135,77749
268854,77751
952304,77751
790096,77751
252843,77751
304747,77752
336419,77752
308036,77752
682605,77752
109847,77752
856103,77752
590158,77753
755405,77753
243399,77753
548051,77753
208275,77753
408573,77753
2078,77756
516049,77756
752636,77756
549134,77756
16355,77757
203246,77757
343508,77757
794456,77757
447515,77758
803264,77758
667271,77758
954162,77758
110965,77759
176227,77759
8589202,77759
626098,77759
1228018,77760
419666,77760
707496,77760
694879,77760
1171245,77760
223591,77760
764873,77760
767800,77760
998784,77760
661183,77762
97040,77762
905999,77762
663980,77762
30230,77763
95126,77763
1797749,77763
3028902,77763
3030355,77763
760276,77763
812531,77763
766617,77764
675828,77764
506784,77764
388538,77764
784586,77765
892260,77765
6702,77765
246449,77765
339654,77765
532314,77765
142983,77765
303918,77765
30008,77765
1702,77766
308882,77766
358069,77766
556217,77766
7069,77768
531511,77768
291979,77768
184179,77768
670852,77769
176622,77769
1225,77769
426524,77769
656647,77770
523711,77770
516327,77770
477231,77770
891750,77771
474895,77771
594105,77771
451387,77771
936171,77771
387360,77772
334,77772
497097,77772
284608,77772
1747431,77772
157971,77772
2610746,77772
455183,77772
411150,77773
847302,77773
457204,77773
875362,77773
154164,77775
4814615,77775
52329,77775
51810,77775
9996,77778
785621,77778
504335,77778
3203,77778
797531,77779
529645,77779
544275,77779
800143,77779
7023,77780
812906,77780
582332,77780
952581,77780
2157,77782
1365905,77782
759705,77782
378658,77782
4434,77783
19465,77783
818,77783
787462,77783
342245,77784
729473,77786
592371,77786
286617,77786
99091,77786
840992,77787
3006472,77787
525557,77787
622608,77787
4570,77789
52570,77789
695199,77789
710211,77789
104577,77791
373226,77791
395550,77791
410637,77791
347901,77792
821,77792
196380,77792
802183,77792
6369,77797
4363,77797
331727,77797
557625,77797
866374,77799
91072,77799
457364,77799
1197517,77799
516,77800
947,77800
29,77800
1943,77800
286599,77801
551215,77801
443798,77801
254363,77801
802458,77804
879556,77804
505519,77804
50303,77804
616,77807
2139,77807
215,77807
1330,77807
811529,77808
102136,77808
172947,77808
494532,77808
10135453,77810
10135454,77810
10135452,77810
928536,77812
775571,77812
500505,77812
327387,77812
469773,77813
1058421,77813
678907,77813
472307,77813
359449,77814
468648,77814
1288591,77814
1289250,77814
947236,77815
15253,77815
880767,77815
793598,77815
1191533,77816
38342,77816
15128,77816
31837,77816
495543,77817
947238,77817
720546,77817
592510,77817
765316,77817
619047,77818
2786537,77818
2785466,77818
889148,77818
398703,77821
435542,77821
9368,77821
464495,77821
2701342,77822
3972497,77822
155578,77822
906206,77822
506305,77823
632125,77823
412064,77823
34854,77823
739104,77823
2877123,77826
156914,77826
151866,77826
485950,77826
3524135,77826
2377062,77826
531529,77827
831312,77827
127027,77827
75092,77827
151080,77829
544547,77829
160846,77829
938975,77829
950707,77831
482662,77831
656647,77831
157304,77831
161213,77831
550301,77831
482580,77831
734624,77832
760640,77832
673242,77832
558044,77832
86986,77833
65552,77833
416207,77833
554322,77833
587335,77834
807679,77834
751625,77834
556041,77834
793384,77836
477099,77836
496968,77836
945188,77836
5371,77838
914149,77838
949918,77838
607341,77838
92236,77844
302548,77844
193739,77844
360740,77844
866181,77845
197461,77845
650430,77845
468501,77845
268945,77846
955921,77846
781398,77846
787733,77846
1158,77847
671854,77847
603336,77847
925794,77847
3710073,77848
3710216,77848
138363,77848
686234,77848
159448,77850
473906,77850
590849,77850
151137,77850
346708,77851
899911,77851
81945,77851
150113,77851
346708,77852
899911,77852
51880,77852
211526,77852
362970,77856
58181,77856
504047,77856
1653830,77856
847243,77860
260054,77860
158528,77860
500804,77860
289676,77863
821992,77863
59823,77863
471771,77863
817881,77864
363615,77864
217260,77864
660097,77864
331146,77867
809447,77867
954471,77867
831815,77867
297143,77868
862479,77868
473314,77868
151005,77868
345295,77869
820109,77869
774578,77869
457,77869
662981,77872
415016,77872
188050,77872
131974,77872
655586,77874
867888,77874
611869,77874
472345,77874
1816,77877
743679,77877
943978,77877
712731,77877
267403,77878
535644,77878
328604,77878
675828,77878
434420,77879
10932238,77879
92482,77879
957372,77879
27188,77880
38703,77880
500593,77880
502935,77880
530499,77881
617531,77881
418296,77881
391703,77881
814734,77882
797410,77882
670699,77882
244424,77882
192576,77883
579844,77883
882972,77883
229352,77883
918993,77885
600310,77885
179555,77885
133701,77885
719,77886
25035,77886
65235,77886
270742,77886
1934695,77886
773946,77886
244,77886
955259,77886
273178,77887
596701,77887
946184,77887
328020,77887
335519,77888
1406,77888
2095,77888
647921,77888
164,77889
268,77889
580565,77889
491590,77889
71,77890
1682,77890
731490,77890
258,77890
464857,77891
660117,77891
81976,77891
843661,77891
401201,77892
401204,77892
401207,77892
52616,77892
1036,77893
287637,77893
836681,77893
280955,77893
485562,77894
205793,77894
599139,77894
73031,77894
486905,77895
202318,77895
418889,77895
527438,77895
8560,77899
72584,77899
93210,77899
118446,77899
601377,77900
68941,77900
729473,77900
305955,77900
348,77904
1782,77904
30516,77904
1771,77904
814799,77905
687546,77905
217677,77905
926919,77905
340926,77906
227347,77906
292708,77906
913264,77906
2168,77907
66407,77907
75275,77907
81592,77907
2494433,77910
261870,77910
43820,77910
592371,77910
324288,77910
206097,77912
35424,77912
1372866,77912
3765,77912
14121,77913
9437501,77913
59911,77913
9437504,77913
25355,77914
531042,77914
286611,77914
618797,77914
387305,77915
756732,77915
494030,77915
92184,77915
1285,77917
720890,77917
345340,77917
164450,77917
542063,77918
865575,77918
832375,77918
491490,77918
1344,77919
1464,77919
1079,77919
1481,77919
9,77921
1665,77921
893341,77921
28674,77921
527173,77922
322137,77922
373830,77922
83362,77922
325119,77922
133797,77922
486317,77922
21706,77923
66407,77923
1419497,77923
1419575,77923
4486,77924
935190,77924
88083,77924
388517,77924
744288,77925
881113,77925
207794,77925
223640,77925
647412,77927
618920,77927
726800,77927
958235,77927
1113,77928
591968,77928
5019,77928
93678,77928
297450,77929
1314437,77929
273178,77929
273888,77929
951039,77929
691727,77930
385253,77930
729940,77930
166986,77930
301515,77931
25767,77931
956316,77931
419182,77931
525403,77932
838360,77932
439482,77932
817571,77932
54781,77934
925285,77934
70126,77934
91046,77934
678930,77938
720242,77938
878095,77938
96655,77940
173906,77940
176246,77940
320341,77940
146431,77941
41614,77941
480591,77941
170025,77941
5499,77942
237,77942
15199,77942
469463,77942
733,77943
6939,77943
882,77943
275213,77943
233065,77944
94937,77944
222358,77944
863968,77944
266,77945
5078,77945
144292,77945
551298,77945
840122,77946
106147,77946
840072,77946
545447,77946
444234,77947
594809,77947
460085,77947
858363,77947
341816,77949
719018,77949
465787,77950
1350717,77950
477173,77950
784347,77950
470734,77951
669464,77951
4126,77951
292653,77951
1715,77952
886556,77952
999,77952
908919,77952
911023,77954
1797117,77954
516717,77954
629170,77954
50658,77955
106387,77955
117457,77955
137142,77955
926183,77958
2098,77958
892826,77958
19330,77958
596261,77959
695012,77959
766482,77959
181359,77959
562041,77960
799108,77960
868609,77960
149611,77960
323488,77961
1547776,77961
1547883,77961
1554468,77961
142771,77961
1548971,77961
266134,77961
322195,77961
576127,77962
526946,77962
634313,77962
236329,77962
33776,77964
449392,77964
173577,77964
140713,77964
442,77965
482,77965
710884,77965
878240,77965
80,77966
20890,77967
836054,77967
477640,77967
583043,77967
444974,77967
340435,77967
520738,77967
323920,77968
106601,77968
716680,77968
104979,77968
350412,77969
534508,77969
45872,77969
299569,77969
24476,77969
272308,77969
927358,77970
246936,77970
718428,77970
778283,77970
897493,77970
894140,77970
264266,77970
91359,77971
903600,77971
373413,77971
858122,77971
472993,77972
506305,77972
659167,77972
665169,77972
523711,77973
156982,77973
838935,77973
477231,77973
581103,77974
134563,77974
211630,77974
320967,77974
4,77975
261,77975
1371,77975
299122,77975
1064766,77978
400006,77978
1065577,77978
477150,77978
293739,77979
951578,77979
109725,77979
696163,77979
432948,77980
719298,77980
86089,77980
394499,77980
459294,77980
111003,77980
652677,77982
844142,77982
323576,77982
617366,77982
603314,77983
819048,77983
631831,77983
854368,77983
402730,77986
448047,77986
400998,77986
371824,77986
1989,77987
81560,77987
280,77987
337183,77987
417360,77988
1586,77988
695810,77988
267951,77988
215838,77989
348750,77989
1571877,77989
487910,77989
185635,77992
292420,77992
907942,77992
220660,77992
731918,77993
923076,77993
416847,77993
230821,77993
910054,77994
129695,77994
950257,77994
168180,77994
754955,77995
1536,77995
441154,77995
837420,77995
